dataResourceUid,dataResourceName,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,associatedOccurrences,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,subfamily,eventType,measurementRemarks,measurementValue,relationshipRemarks,superfamily,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597660",SF-597660,SF-597660,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,03b0276f-7654-4834-b7a5-289e21b487f9,,,,SF-214406,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162377-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,cffc97d1-9be1-47a1-9046-1fd1e5f417ec,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-594060",SF-594060,SF-594060,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,038b201e-65d4-4b46-bb75-8befbdf8e92b,,,,SF-213110,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF161081-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.552778,149.401542,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,3634d8f2-6dc0-4594-a7ea-cbfd2688623e,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-599892",SF-599892,SF-599892,SFOBS-149,3,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,0694cc3b-4c26-41e9-a14a-f2fa43693902,,,,SF-215022,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162993-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.554454,149.396623,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,b610eebf-2fd0-40dd-aa50-03e3008ba3c8,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-599935",SF-599935,SF-599935,SFOBS-149,5,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,011fe2e4-a5d7-4b98-9ab1-62585ec09bd0,,,,SF-215023,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162994-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.556739,149.395073,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,0f4cd545-0534-47d5-9a68-f6535dcee244,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2012-11-22T07:19:31.153+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 26/10/2016 3:00 AM +11:00,,,,11,NSW Office of Environment and Heritage,BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}",urn:catalog:NSW Office of Environment and Heritage:BioNet Atlas of NSW Wildlife:SF-599712,SF-599712,SF-599712,SFOBS-296,2,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,0f242d69-e4be-44ab-84fc-c68ebc6ada2f,,,,SF-215008,,,1994-08-30T00:00:00Z,,242,242,1994,8,30,,,,,,,,,SF162979-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,,-36.55868,149.397144,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,1265,,,,,https://biodiversity.org.au/afd/taxa/f2f43ef9-89fd-4f89-8b06-0842e86cfe06,Macropus giganteus,Macropus giganteus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,,giganteus,,species,,"Shaw, 1790",Eastern Grey Kangaroo,ICZN,,,,,,,,Macropus giganteus,,,,,,,,,,Published dataset,,7b0eb4be-4576-439b-892e-ea9efb9b6ecb,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-594218",SF-594218,SF-594218,SFOBS-149,2,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,59dc61fa-ae98-469e-9fb4-3e0af82deac8|27271024-9ffa-4967-964b-5daf041bd6c7|91a1604d-7330-473d-893f-7b6c68c5a6af|150919d4-7f15-4685-9d06-aa117876017e|7bb535db-e2f8-4dc8-9e99-e38da61c0c41|7871d30d-e24f-44a6-a1b4-596ec0099846|cf450728-b21a-4e85-a9d7-1afc1c21a9db|8e1cc6a0-4083-4cd7-89a8-fe7b55b915bb|d67dc819-73a2-4fbd-84d2-340a4c099dbd|4833ad23-ee32-4d64-9b5d-53b59ac4c2b3|4c8705c3-4551-4523-ac3b-803243e9421f|2af455d7-12cd-4459-8854-46789ec39922|bc3b0131-18c6-4237-8d7f-d351d805c08d|527a34c1-4478-4c8f-aac7-15d32e01240c|5fc6731d-b8c6-415f-88e1-187973e32728|fca811bb-97c7-42f2-9b17-ecd09c12094e|ca081fc4-a3c5-46fd-be6b-2ead4061fcbf|8c815718-0635-4d67-8022-d195d486cbed|3a4344cf-397e-4038-9a45-abf35a7b0fd9|dd961e16-b84b-459d-a51d-cd74a0a0eaab,,,,SF-213117,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF161088-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.552778,149.401542,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,08edf350-9c7c-4aaf-b5b9-772a1bd7a235,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-594051",SF-594051,SF-594051,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04e170a7-bc06-44c4-8021-6ca1747effa0,,,,SF-213109,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF161080-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.556917,149.404128,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,6773ca4e-70ba-4b2a-87d8-c27bbb1d9a14,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-1256303",SF-1256303,SF-1256303,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,0998123b-20da-45f4-a2ba-4eafe3a8c292,,,,SF-348969,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF266890-1,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.552465,149.403655,EPSG:4326,100,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,dad5e4b5-9242-4bb0-9112-0938beba55e0,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Tracks, scratchings"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-677450",SF-677450,SF-677450,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,,,,,SF-230480,,,1900-01-01T00:00:00Z,,1,282,,,,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF177813-10,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,100,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,fbe06902-e9c3-4a6a-9493-b4a72b08e8d8,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-01-21T00:30:04.190+11:00,en,CC-BY 4.0 (Int),NSW National Parks and Wildlife Service,,BioNet Atlas of NSW Wildlife 26/01/2025 1:00 AM +11:00,,,,1155,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,DPIE Data from Scientific Licences dataset,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,,,"urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SMKVI0000734",SMKVI0000734,,WONA-SEF,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,7447d42d-953a-4e4b-b57a-17112ed7ccff,,,,,,,2025-01-04T00:00:00Z,21:24:00,4,4,2025,1,4,,,,,,,,,LMKVI0000062,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.562772,149.434295,EPSG:4326,10,1.0E-9,,,,,,,,,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,30445401,Published dataset,,07fbb295-57c7-4a5e-a15c-46dc95e98b7d,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-594023",SF-594023,SF-594023,SFOBS-149,3,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04fb59cb-660e-490c-ba75-605b54fcf7ae,,,,SF-213108,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF161079-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.554874,149.402612,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,0df4f172-f637-45ed-a0f8-c2b51f1eb69d,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2023-02-14T16:05:18.607+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 21/02/2023 1:00 AM +11:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-594049",SF-594049,SF-594049,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04e170a7-bc06-44c4-8021-6ca1747effa0,,,,SF-213109,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF161080-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.556917,149.404128,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,10b14032-9500-4f39-b1d6-dd9576110413,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-599746",SF-599746,SF-599746,SFOBS-296,4,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,11f1bd1c-8458-4c2b-9f0f-4d9c846ce87f,,,,SF-215012,,,1994-08-30T00:00:00Z,,242,242,1994,8,30,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162983-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.556637,149.397863,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,d4c1a413-c54e-4c9a-a7b5-658e035c94f0,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2026-01-10T00:30:22.873+11:00,en,CC-BY 4.0 (Int),NSW National Parks and Wildlife Service,,BioNet Atlas of NSW Wildlife 13/01/2026 1:00 AM +11:00,,,,1155,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,DPIE Data from Scientific Licences dataset,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,,,"urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SMKVI0323732",SMKVI0323732,,WONA-SEF,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,,,,,,,,2025-12-18T00:00:00Z,21:21:00,352,352,2025,12,18,,,,,,,,,LMKVI0074399,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.551436,149.40114,EPSG:4326,10,1.0E-9,,,,,,,,,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,67bf71fc-1c05-4cd3-a640-9f8f019153db,Unknown,,,,,,,,,,Event
